message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
FIELD_NO_INIT	@NonNull field name not initialized	org.cache2k.config.Cache2kConfig	name	3116	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	name	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field keyType not initialized	org.cache2k.config.Cache2kConfig	keyType	3175	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	keyType	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field valueType not initialized	org.cache2k.config.Cache2kConfig	valueType	3207	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	valueType	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field loaderExecutor not initialized	org.cache2k.config.Cache2kConfig	loaderExecutor	3932	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	loaderExecutor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field refreshExecutor not initialized	org.cache2k.config.Cache2kConfig	refreshExecutor	4000	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	refreshExecutor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field asyncListenerExecutor not initialized	org.cache2k.config.Cache2kConfig	asyncListenerExecutor	4069	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	asyncListenerExecutor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field executor not initialized	org.cache2k.config.Cache2kConfig	executor	4144	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	executor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field expiryPolicy not initialized	org.cache2k.config.Cache2kConfig	expiryPolicy	4206	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	expiryPolicy	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field resiliencePolicy not initialized	org.cache2k.config.Cache2kConfig	resiliencePolicy	4282	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	resiliencePolicy	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field loader not initialized	org.cache2k.config.Cache2kConfig	loader	4366	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	loader	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field writer not initialized	org.cache2k.config.Cache2kConfig	writer	4435	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	writer	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field advancedLoader not initialized	org.cache2k.config.Cache2kConfig	advancedLoader	4504	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	advancedLoader	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field asyncLoader not initialized	org.cache2k.config.Cache2kConfig	asyncLoader	4589	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	asyncLoader	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java
