kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	org.cache2k.config.Cache2kConfig	null	name	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	keyType	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	valueType	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	loaderExecutor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	refreshExecutor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	asyncListenerExecutor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	executor	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	expiryPolicy	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	resiliencePolicy	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
FIELD	org.cache2k.config.Cache2kConfig	null	loader	null	/home/nima/Developer/nullness-benchmarks/cache2k/cache2k-api/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD_NO_INIT	nullable	org.cache2k.config.Cache2kConfig	null
